age,basket,checkout,region,coupon,gender,monthly_spend,shipping_fee,subscriber,tenure
39.0,29.6,False,A,False,m,94.18,5.0,False,17.0
31.0,32.7,False,B,False,f,109.21,20.0,False,2.0
32.0,25.4,False,B,False,f,89.72,20.0,False,7.0
41.0,23.4,False,A,False,f,80.92,5.0,False,9.0
26.0,23.1,False,B,False,f,92.42,20.0,False,20.0
36.0,37.7,True,C,True,f,179.04,0.0,False,3.0
32.0,24.9,False,B,False,m,91.41,20.0,False,5.0
40.0,38.2,False,B,False,m,146.94,20.0,False,10.0
31.0,37.6,False,B,False,m,110.38,20.0,False,10.0
42.0,28.3,False,B,False,f,110.8,20.0,False,12.0
35.0,38.8,False,B,False,f,153.51,20.0,False,22.0
46.0,33.8,False,B,False,m,118.13,20.0,False,5.0
34.0,29.0,False,A,False,m,84.66,5.0,False,3.0
30.0,18.1,False,B,False,f,70.45,20.0,False,4.0
32.0,24.2,True,B,False,m,104.64,20.0,False,4.0
31.0,21.0,False,C,False,m,68.56,10.0,False,7.0
31.0,50.2,False,E,True,f,186.8,0.0,False,3.0
42.0,27.2,False,C,False,m,105.06,10.0,False,6.0
36.0,25.9,False,B,False,f,96.48,20.0,False,7.0
33.0,43.9,False,C,False,f,136.97,0.0,False,7.0
32.0,35.6,False,A,True,f,155.36,5.0,False,12.0
34.0,53.9,False,C,False,f,135.24,0.0,False,2.0
43.0,41.7,False,B,True,f,138.44,20.0,False,9.0
30.0,31.2,False,B,False,f,113.04,20.0,False,24.0
46.0,18.0,False,B,True,m,136.62,20.0,False,2.0
25.0,35.4,False,C,True,f,123.26,0.0,False,1.0
47.0,26.1,False,B,False,f,129.76,20.0,False,5.0
26.0,25.2,True,A,False,f,81.42,5.0,False,12.0
26.0,38.8,False,B,False,m,164.39,20.0,False,34.0
36.0,198.3,False,D,True,f,136.23,66.39,True,21.0
48.0,68.9,False,B,False,f,263.63,20.0,False,12.0
35.0,26.4,True,B,True,m,73.33,20.0,False,3.0
33.0,24.7,False,B,False,f,87.96,20.0,False,1.0
37.0,41.1,False,B,False,f,132.31,20.0,False,13.0
19.0,16.3,False,E,False,m,59.44,15.0,False,5.0
25.0,33.1,False,B,False,m,90.9,20.0,False,22.0
29.0,22.0,False,B,False,f,105.23,20.0,False,6.0
20.0,36.2,False,B,False,f,121.86,20.0,False,7.0
29.0,32.0,False,A,True,f,106.88,5.0,False,2.0
32.0,26.8,False,B,True,m,109.36,20.0,False,9.0
22.0,9.7,False,B,False,f,35.49,20.0,False,1.0
44.0,28.0,False,B,False,m,119.76,20.0,False,1.0
19.0,10.6,False,B,False,m,46.5,20.0,False,14.0
41.0,18.7,False,B,False,m,72.8,20.0,False,5.0
29.0,32.3,False,E,False,f,115.74,15.0,False,9.0
42.0,51.8,False,B,False,f,142.86,20.0,False,9.0
34.0,25.5,False,E,False,m,96.4,15.0,False,13.0
37.0,30.3,False,B,False,m,115.2,20.0,False,3.0
33.0,28.6,False,B,True,f,126.1,20.0,False,4.0
36.0,39.3,False,C,False,f,144.8,0.0,False,3.0
38.0,35.2,False,B,False,m,142.36,20.0,False,13.0
56.0,37.9,False,E,False,f,153.92,15.0,False,7.0
44.0,28.2,False,E,False,m,85.71,15.0,False,5.0
35.0,23.5,False,B,False,m,95.77,20.0,False,1.0
37.0,39.9,False,B,False,m,142.73,20.0,True,17.0
29.0,19.1,False,B,False,m,75.43,20.0,False,4.0
44.0,37.4,False,B,True,f,139.77,20.0,False,12.0
29.0,14.6,False,E,False,f,52.28,15.0,False,4.0
29.0,27.7,True,B,False,f,91.76,20.0,False,11.0
31.0,18.5,False,B,False,f,53.24,20.0,False,8.0
43.0,24.1,False,A,False,m,83.9,5.0,False,4.0
31.0,23.3,False,B,False,f,74.57,20.0,False,4.0
54.0,24.8,False,A,False,m,112.22,5.0,False,11.0
38.0,40.2,True,B,True,m,131.84,20.0,False,6.0
24.0,24.4,False,B,False,f,89.23,20.0,False,24.0
31.0,27.5,True,C,False,f,87.97,10.0,False,4.0
57.0,40.7,False,B,False,f,133.76,20.0,False,12.0
47.0,40.2,False,E,False,m,153.31,15.0,False,24.0
28.0,27.3,False,C,False,m,73.46,10.0,False,6.0
30.0,30.8,False,A,False,m,87.5,5.0,False,12.0
34.0,19.6,False,B,False,f,57.29,20.0,False,10.0
47.0,64.3,False,B,False,f,222.52,20.0,False,3.0
39.0,30.8,False,B,False,m,108.01,20.0,False,1.0
41.0,25.6,False,B,False,f,92.38,20.0,False,2.0
53.0,28.3,False,B,False,m,121.46,20.0,False,9.0
30.0,27.2,False,B,False,f,114.73,20.0,False,4.0
42.0,32.5,False,B,False,f,125.62,20.0,False,1.0
46.0,38.7,False,B,True,f,160.37,20.0,False,13.0
39.0,46.1,False,A,False,m,173.95,5.0,False,1.0
37.0,44.3,False,B,True,f,146.29,20.0,False,6.0
32.0,28.4,False,B,True,m,93.71,20.0,False,8.0
42.0,44.0,True,A,False,f,203.58,5.0,False,5.0
22.0,21.7,False,B,False,m,61.31,20.0,False,7.0
27.0,20.9,False,B,False,f,77.49,20.0,False,2.0
21.0,39.6,False,B,True,f,138.81,20.0,False,27.0
24.0,30.3,False,C,False,f,111.03,0.0,False,9.0
47.0,29.9,False,B,False,m,105.94,20.0,False,5.0
26.0,23.8,False,B,False,f,99.22,20.0,False,2.0
19.0,22.8,False,E,True,m,62.53,15.0,False,2.0
33.0,20.1,False,C,False,f,85.98,10.0,False,3.0
42.0,20.9,False,B,True,m,95.31,20.0,False,16.0
27.0,47.5,False,C,False,f,144.0,0.0,False,1.0
31.0,22.7,False,B,False,f,72.66,20.0,False,10.0
28.0,23.6,False,A,False,f,88.69,5.0,False,4.0
47.0,25.0,True,A,False,m,115.26,5.0,False,8.0
42.0,27.1,False,E,False,m,90.1,15.0,False,11.0
31.0,25.1,True,B,False,f,92.29,20.0,False,9.0
37.0,25.4,False,B,False,f,159.57,20.0,False,7.0
37.0,25.4,False,B,False,m,70.29,20.0,False,2.0
35.0,40.8,False,A,False,f,130.08,5.0,False,4.0
49.0,40.1,False,B,False,f,129.79,20.0,False,5.0
35.0,37.3,False,B,False,f,142.65,20.0,False,1.0
18.0,25.3,False,B,False,f,84.57,20.0,False,6.0
38.0,32.0,False,A,False,m,108.48,5.0,False,7.0
31.0,23.5,False,B,False,m,78.06,20.0,False,8.0
56.0,30.7,False,B,False,f,136.74,20.0,False,4.0
47.0,31.7,False,B,False,f,114.06,20.0,False,3.0
18.0,25.2,False,A,True,m,92.11,5.0,False,14.0
36.0,24.7,False,B,False,m,83.06,20.0,False,11.0
50.0,51.1,False,C,True,f,199.25,0.0,False,6.0
27.0,25.8,False,A,False,f,76.53,5.0,False,9.0
26.0,45.0,False,A,True,f,116.1,5.0,False,14.0
32.0,25.9,False,B,True,f,79.92,20.0,False,19.0
37.0,48.8,False,B,False,f,139.41,20.0,False,1.0
32.0,44.3,False,B,False,f,169.95,20.0,False,3.0
24.0,31.3,False,A,False,f,98.63,5.0,False,7.0
35.0,41.3,False,E,False,f,122.89,15.0,False,7.0
23.0,23.6,False,E,False,m,60.85,15.0,False,2.0
27.0,40.0,False,B,False,f,148.01,20.0,False,9.0
34.0,27.7,False,B,False,m,118.43,20.0,False,13.0
40.0,32.9,False,E,True,f,136.85,15.0,False,9.0
40.0,32.9,False,B,False,m,132.01,20.0,False,7.0
34.0,28.2,True,B,False,f,106.8,20.0,False,1.0
33.0,25.3,False,B,True,f,121.69,20.0,False,8.0
39.0,28.3,False,B,True,m,110.57,20.0,False,7.0
28.0,28.5,False,A,False,m,102.54,5.0,False,3.0
34.0,44.7,False,B,False,f,163.32,20.0,False,26.0
22.0,19.4,False,B,False,f,81.67,20.0,False,2.0
41.0,76.6,False,A,False,f,247.26,0.0,False,10.0
46.0,38.9,False,B,False,f,139.36,20.0,False,3.0
48.0,23.0,False,C,False,f,86.63,10.0,False,10.0
21.0,45.0,False,B,False,f,130.89,20.0,False,13.0
29.0,45.9,False,A,False,f,173.79,5.0,False,5.0
29.0,38.3,False,B,False,f,137.72,20.0,False,8.0
40.0,30.3,False,B,False,f,82.95,20.0,False,7.0
30.0,186.1,False,D,True,m,108.16,59.83,False,6.0
28.0,38.3,False,A,False,f,108.31,5.0,False,10.0
24.0,18.4,False,A,False,m,67.72,5.0,False,7.0
23.0,23.3,False,B,False,f,69.67,20.0,False,11.0
29.0,20.7,False,A,False,m,59.82,5.0,False,4.0
36.0,36.7,False,B,False,f,122.31,20.0,False,4.0
46.0,26.7,False,B,False,m,115.08,20.0,False,1.0
33.0,38.1,False,B,False,f,200.45,20.0,False,24.0
39.0,27.3,False,B,True,m,78.56,20.0,False,1.0
39.0,22.0,False,B,False,m,80.86,20.0,False,10.0
49.0,35.1,False,B,False,f,187.34,20.0,True,19.0
30.0,42.1,False,A,False,f,104.29,5.0,False,1.0
28.0,36.0,False,B,False,m,89.7,20.0,False,10.0
42.0,34.6,False,B,False,f,103.45,20.0,False,9.0
45.0,30.6,False,B,True,f,113.83,20.0,False,9.0
36.0,44.8,False,A,False,f,151.6,5.0,False,1.0
41.0,26.9,False,E,False,f,95.7,15.0,False,1.0
53.0,42.8,False,E,False,f,129.4,15.0,False,11.0
55.0,43.8,False,B,True,f,156.49,20.0,False,6.0
34.0,30.9,False,B,False,f,121.15,20.0,False,1.0
37.0,22.0,False,B,False,f,79.22,20.0,False,1.0
45.0,28.2,False,C,True,f,120.66,10.0,False,2.0
24.0,33.9,False,B,False,f,126.27,20.0,False,16.0
35.0,34.9,False,E,True,f,104.31,15.0,False,6.0
28.0,32.1,False,C,False,m,106.91,0.0,False,8.0
46.0,26.8,False,B,False,f,87.56,20.0,False,2.0
29.0,20.4,False,B,False,f,74.13,20.0,False,6.0
35.0,28.4,False,B,False,f,123.55,20.0,False,3.0
27.0,16.1,False,B,False,f,59.6,20.0,False,3.0
35.0,24.7,False,B,False,f,94.74,20.0,False,11.0
33.0,78.0,False,A,False,f,257.11,0.0,False,24.0
26.0,25.9,False,A,True,f,79.32,5.0,False,11.0
60.0,37.9,False,C,False,f,127.44,0.0,False,3.0
59.0,54.7,False,B,False,f,160.4,20.0,False,10.0
45.0,37.2,False,A,False,f,137.53,5.0,False,1.0
32.0,25.8,False,B,True,f,97.55,20.0,False,3.0
35.0,26.8,False,E,False,f,108.45,15.0,False,19.0
25.0,34.5,False,B,False,f,162.72,20.0,False,8.0
38.0,27.3,False,B,False,m,88.03,20.0,False,4.0
33.0,40.2,False,B,True,f,123.96,20.0,False,14.0
35.0,24.6,False,B,False,m,91.24,20.0,False,6.0
33.0,25.4,False,C,False,m,75.79,10.0,False,1.0
38.0,23.3,False,B,False,f,68.96,20.0,False,10.0
38.0,28.5,False,E,False,m,82.2,15.0,False,4.0
22.0,38.9,False,B,True,m,175.5,20.0,False,6.0
29.0,34.5,False,A,False,f,135.44,5.0,False,2.0
24.0,20.6,False,C,False,f,68.93,10.0,False,7.0
29.0,20.0,False,B,False,f,96.26,20.0,False,8.0
24.0,36.7,False,B,False,f,114.37,20.0,False,4.0
37.0,24.5,False,A,False,f,75.26,5.0,False,9.0
23.0,41.5,False,B,True,f,146.22,20.0,False,1.0
35.0,32.0,False,B,False,f,106.34,20.0,False,1.0
20.0,15.2,False,C,False,f,48.66,10.0,False,18.0
40.0,10.2,False,B,True,f,72.65,20.0,False,8.0
34.0,32.2,False,B,False,f,97.19,20.0,False,4.0
34.0,39.2,True,A,True,f,141.61,5.0,False,29.0
54.0,24.8,True,B,True,m,137.83,20.0,True,13.0
29.0,22.2,False,B,False,m,89.36,20.0,False,3.0
39.0,29.1,False,B,False,f,76.91,20.0,False,10.0
20.0,19.9,False,B,False,f,80.24,20.0,False,4.0
27.0,17.7,False,B,False,f,74.57,20.0,False,4.0
27.0,68.2,False,B,False,f,198.72,20.0,False,3.0
43.0,28.0,True,B,True,m,121.09,20.0,True,13.0
41.0,24.4,False,E,False,m,87.21,15.0,False,6.0
27.0,27.0,False,B,True,f,102.61,20.0,False,21.0
49.0,23.3,False,B,False,m,106.77,20.0,False,8.0
28.0,50.2,False,B,True,f,240.67,20.0,True,35.0
31.0,31.1,False,A,False,m,141.75,5.0,False,11.0
52.0,45.2,False,E,False,f,147.2,15.0,False,11.0
19.0,34.8,False,B,False,f,123.04,20.0,False,14.0
29.0,37.1,False,E,False,f,138.29,15.0,False,3.0
47.0,48.9,False,B,False,f,176.19,20.0,False,2.0
22.0,53.3,False,A,True,m,206.04,0.0,False,1.0
21.0,30.3,False,B,False,m,129.05,20.0,False,6.0
37.0,46.1,False,A,False,f,152.29,5.0,False,12.0
30.0,15.7,False,B,True,m,64.19,20.0,False,6.0
49.0,28.5,False,A,True,f,106.28,5.0,False,11.0
48.0,25.1,False,C,False,f,99.84,10.0,False,2.0
39.0,15.1,False,B,False,f,93.71,20.0,False,1.0
48.0,24.7,False,B,False,f,114.35,20.0,False,4.0
47.0,32.6,True,C,False,f,105.96,0.0,False,7.0
29.0,40.0,False,C,False,m,160.42,0.0,False,11.0
36.0,25.1,False,B,False,f,75.44,20.0,False,7.0
31.0,24.3,False,B,False,f,91.49,20.0,False,7.0
34.0,32.3,False,E,False,f,118.79,15.0,True,13.0
28.0,38.2,False,B,False,m,181.35,20.0,False,3.0
39.0,26.8,False,A,False,f,134.99,5.0,False,13.0
33.0,12.2,False,B,False,f,72.68,20.0,False,5.0
23.0,21.1,False,A,False,f,72.89,5.0,False,16.0
51.0,31.5,False,B,False,m,114.91,20.0,False,8.0
37.0,33.8,True,B,False,m,122.87,20.0,True,16.0
19.0,173.0,False,D,False,m,98.07,59.0,False,7.0
48.0,40.8,False,B,False,f,158.62,20.0,False,4.0
29.0,27.7,False,B,False,m,113.7,20.0,False,3.0
22.0,15.5,False,A,False,f,58.52,5.0,False,1.0
42.0,34.0,False,A,False,f,119.7,5.0,False,5.0
36.0,32.7,False,B,False,f,95.76,20.0,False,4.0
38.0,30.6,False,E,False,m,118.65,15.0,False,1.0
35.0,21.8,False,B,False,m,108.28,20.0,False,19.0
40.0,36.4,True,B,True,f,146.24,20.0,False,25.0
35.0,27.9,False,B,False,f,99.45,20.0,False,11.0
29.0,18.8,False,E,False,m,64.28,15.0,False,9.0
29.0,31.8,False,B,False,m,100.24,20.0,False,11.0
39.0,31.0,False,B,False,f,119.67,20.0,False,4.0
35.0,21.5,False,B,False,f,75.6,20.0,False,6.0
35.0,30.8,False,B,False,f,98.76,20.0,False,9.0
23.0,24.8,False,B,True,f,74.08,20.0,False,8.0
24.0,38.0,False,A,False,m,96.02,5.0,False,25.0
37.0,50.3,False,B,False,f,197.16,20.0,True,22.0
43.0,28.9,False,A,False,m,122.31,5.0,True,15.0
32.0,40.3,False,C,False,m,111.48,0.0,False,4.0
36.0,31.8,False,B,False,f,104.58,20.0,False,22.0
20.0,15.4,False,B,False,m,72.46,20.0,False,12.0
43.0,24.6,False,B,False,m,109.69,20.0,False,11.0
39.0,25.1,False,B,False,m,96.11,20.0,False,11.0
33.0,31.4,False,B,False,f,123.37,20.0,False,11.0
35.0,26.0,False,B,False,m,102.91,20.0,False,1.0
53.0,29.4,False,B,False,m,101.58,20.0,False,3.0
27.0,18.4,False,B,True,f,81.08,20.0,False,1.0
25.0,29.1,False,B,False,f,108.73,20.0,False,10.0
35.0,20.9,False,E,True,f,123.27,15.0,False,2.0
32.0,28.1,False,B,True,f,96.86,20.0,False,1.0
41.0,29.1,False,E,False,m,141.75,15.0,False,18.0
35.0,18.5,False,B,False,m,77.46,20.0,False,3.0
40.0,36.5,False,B,False,f,140.15,20.0,False,5.0
47.0,18.2,False,C,False,m,104.29,10.0,False,8.0
42.0,27.9,False,B,True,m,119.44,20.0,False,2.0
49.0,24.3,False,C,True,m,101.43,10.0,False,4.0
63.0,26.5,False,B,False,m,106.93,20.0,False,4.0
23.0,16.7,False,B,True,f,78.21,20.0,False,9.0
31.0,22.9,False,B,False,f,88.25,20.0,False,4.0
42.0,34.3,False,B,True,f,128.89,20.0,False,1.0
46.0,29.1,True,B,True,f,102.64,20.0,False,6.0
24.0,29.3,False,B,True,m,92.68,20.0,False,3.0
34.0,30.3,False,B,False,m,106.28,20.0,False,6.0
34.0,29.7,False,B,False,m,95.1,20.0,False,11.0
29.0,24.3,False,B,False,m,84.43,20.0,False,7.0
34.0,23.5,False,B,False,f,86.23,20.0,False,18.0
40.0,34.2,False,B,False,f,158.74,20.0,True,15.0
35.0,28.0,False,A,False,m,86.09,5.0,False,12.0
28.0,59.9,False,B,False,f,179.07,20.0,False,9.0
37.0,25.5,True,B,False,m,100.96,20.0,False,7.0
34.0,22.3,False,B,False,m,71.01,20.0,False,3.0
44.0,29.7,False,B,False,f,96.55,20.0,False,8.0
37.0,34.4,False,A,False,f,114.77,5.0,False,14.0
51.0,46.5,False,A,True,f,143.46,5.0,False,16.0
26.0,27.5,False,B,True,f,81.55,20.0,False,3.0
55.0,39.3,False,B,False,m,133.12,20.0,False,5.0
39.0,44.2,False,B,False,f,139.82,20.0,False,4.0
53.0,26.5,False,B,True,m,124.03,20.0,False,6.0
29.0,39.8,False,B,True,m,111.82,20.0,False,21.0
41.0,32.1,False,B,False,f,113.01,20.0,False,5.0
32.0,34.4,False,B,True,f,96.27,20.0,False,3.0
21.0,156.0,False,D,False,m,104.47,37.6,False,1.0
33.0,21.2,False,A,False,m,95.81,5.0,False,3.0
29.0,31.9,False,C,False,m,113.81,0.0,False,2.0
35.0,26.3,False,B,False,f,87.88,20.0,False,6.0
36.0,31.6,False,C,False,f,88.14,0.0,False,4.0
41.0,22.3,False,B,False,f,72.7,20.0,False,2.0
68.0,32.8,False,B,True,f,93.13,20.0,False,10.0
18.0,31.1,False,B,True,f,102.46,20.0,False,7.0
32.0,35.7,False,B,False,f,139.86,20.0,False,12.0
42.0,24.9,False,E,False,f,119.28,15.0,False,7.0
39.0,42.4,False,B,False,f,156.93,20.0,False,25.0
33.0,30.4,False,B,False,f,96.77,20.0,False,12.0
56.0,19.5,False,B,True,m,95.25,20.0,False,8.0
31.0,32.5,False,B,False,f,94.6,20.0,False,1.0
27.0,26.2,False,A,False,f,106.59,5.0,False,4.0
21.0,19.5,False,A,True,f,62.44,5.0,False,7.0
53.0,48.2,False,B,False,f,158.34,20.0,False,14.0
31.0,29.5,False,B,False,f,104.35,20.0,False,2.0
58.0,33.8,False,C,True,f,108.45,0.0,False,2.0
18.0,11.4,False,B,True,f,42.51,20.0,False,11.0
26.0,34.7,False,B,False,f,101.04,20.0,False,1.0
35.0,31.2,False,B,False,m,112.08,20.0,False,9.0
31.0,35.5,False,B,False,f,160.51,20.0,False,6.0
29.0,29.6,False,B,False,f,128.5,20.0,False,10.0
46.0,15.5,False,B,False,m,100.81,20.0,False,9.0
33.0,39.0,False,B,True,m,132.08,20.0,False,2.0
55.0,25.0,False,A,False,f,127.27,5.0,False,6.0
33.0,24.7,False,A,True,f,124.75,5.0,False,14.0
26.0,31.4,False,B,True,m,115.45,20.0,False,2.0
33.0,17.2,False,B,False,m,61.0,20.0,False,4.0
41.0,40.4,False,B,False,m,135.7,20.0,False,6.0
31.0,23.5,False,B,False,f,76.92,20.0,False,1.0
32.0,19.6,False,B,True,m,75.77,20.0,False,2.0
30.0,25.3,False,B,False,m,67.99,20.0,False,2.0
27.0,12.8,False,A,True,f,84.52,5.0,False,3.0
36.0,23.2,True,B,False,f,113.53,20.0,False,14.0
44.0,40.1,False,B,False,f,151.54,20.0,False,3.0
38.0,26.3,False,B,False,f,99.65,20.0,False,7.0
46.0,23.4,False,C,False,f,95.83,10.0,False,2.0
29.0,35.1,False,A,False,f,150.95,5.0,False,1.0
57.0,26.6,False,E,False,m,151.95,15.0,False,13.0
56.0,41.6,False,B,False,m,133.02,20.0,False,1.0
35.0,31.2,False,A,False,m,114.83,5.0,False,3.0
42.0,17.4,False,E,False,f,91.51,15.0,False,5.0
21.0,25.6,False,B,False,f,89.73,20.0,False,17.0
36.0,37.8,False,A,False,f,145.9,5.0,False,29.0
35.0,27.5,True,B,False,m,107.38,20.0,True,14.0
51.0,41.0,False,B,True,m,196.91,20.0,False,32.0
49.0,25.6,False,B,False,f,94.96,20.0,False,7.0
40.0,20.2,False,B,False,m,90.64,20.0,False,11.0
46.0,32.5,False,B,True,f,96.25,20.0,False,1.0
20.0,19.9,False,B,False,f,60.65,20.0,False,5.0
48.0,19.9,False,B,False,f,90.18,20.0,False,7.0
49.0,38.7,False,A,False,f,144.36,5.0,False,7.0
24.0,23.1,False,B,False,f,64.47,20.0,False,3.0
33.0,10.1,False,B,False,f,58.09,20.0,False,7.0
32.0,52.6,False,B,False,f,176.64,20.0,False,33.0
31.0,33.2,False,A,False,f,105.65,5.0,False,12.0
31.0,27.3,False,B,False,m,97.54,20.0,False,6.0
18.0,30.4,False,B,False,f,194.14,20.0,False,3.0
25.0,40.8,False,A,False,m,127.5,5.0,False,10.0
39.0,36.9,False,B,False,f,108.02,20.0,False,5.0
35.0,15.8,False,E,False,m,70.6,15.0,False,8.0
47.0,35.4,False,E,False,f,113.38,15.0,False,2.0
42.0,40.6,False,B,False,f,124.93,20.0,False,4.0
32.0,29.4,False,B,False,f,88.62,20.0,False,4.0
33.0,20.7,False,B,True,f,85.92,20.0,False,10.0
42.0,46.5,False,A,False,f,194.33,5.0,False,5.0
31.0,172.2,False,D,False,f,61.6,63.56,False,8.0
39.0,27.1,False,B,False,f,107.92,20.0,False,13.0
47.0,16.2,False,B,False,m,81.94,20.0,False,7.0
31.0,18.6,False,A,False,m,74.65,5.0,False,10.0
61.0,32.5,False,B,True,m,109.24,20.0,False,9.0
18.0,13.5,False,C,False,m,49.11,10.0,False,1.0
38.0,22.6,False,B,False,m,77.23,20.0,False,7.0
22.0,12.4,False,B,False,f,37.02,20.0,False,11.0
45.0,32.9,False,B,True,f,100.2,20.0,False,3.0
19.0,26.9,False,B,False,f,69.55,20.0,False,8.0
37.0,31.8,False,B,False,f,88.47,20.0,False,13.0
31.0,30.5,False,B,False,m,98.12,20.0,False,7.0
30.0,33.9,False,B,True,f,109.77,20.0,False,7.0
27.0,32.6,False,B,True,f,97.62,20.0,False,6.0
29.0,24.4,False,B,True,f,82.36,20.0,False,9.0
36.0,26.0,False,B,True,f,97.09,20.0,False,7.0
49.0,48.4,False,E,False,m,148.8,15.0,False,10.0
35.0,38.5,False,B,False,m,121.1,20.0,False,2.0
34.0,31.1,False,C,True,f,121.1,0.0,False,4.0
59.0,54.8,False,B,False,m,175.62,20.0,False,9.0
45.0,47.4,False,B,False,f,158.08,20.0,False,17.0
46.0,25.8,False,B,False,f,107.59,20.0,False,1.0
36.0,37.5,False,B,False,f,161.5,20.0,False,6.0
27.0,13.2,False,B,False,f,58.32,20.0,False,4.0
32.0,39.1,False,B,False,m,142.69,20.0,False,2.0
56.0,28.7,False,E,False,f,106.24,15.0,False,10.0
30.0,12.6,True,B,False,m,89.6,20.0,False,3.0
19.0,23.2,False,B,False,f,94.22,20.0,False,4.0
52.0,30.5,False,B,True,m,121.9,20.0,False,8.0
26.0,26.2,False,B,False,m,80.44,20.0,False,6.0
37.0,36.2,False,B,False,f,118.38,20.0,False,2.0
28.0,34.1,False,B,False,m,145.65,20.0,False,16.0
35.0,14.3,False,E,False,m,80.84,15.0,False,2.0
57.0,22.5,False,B,False,f,104.7,20.0,False,2.0
18.0,32.6,False,B,False,f,103.59,20.0,False,4.0
32.0,16.3,False,B,False,f,58.96,20.0,False,5.0
51.0,20.0,False,B,False,f,82.27,20.0,False,12.0
25.0,31.1,True,B,True,f,122.45,20.0,False,29.0
33.0,31.4,False,B,False,f,107.83,20.0,False,4.0
23.0,28.7,False,A,True,m,111.13,5.0,False,14.0
47.0,39.7,False,B,False,f,113.51,20.0,False,6.0
23.0,14.0,False,A,False,f,39.44,5.0,False,1.0
42.0,36.2,False,B,False,f,108.69,20.0,False,5.0
35.0,37.5,False,B,False,f,151.31,20.0,False,9.0
27.0,42.1,False,B,False,f,114.07,20.0,False,1.0
62.0,27.9,False,B,False,f,121.86,20.0,False,13.0
33.0,16.1,False,B,True,m,93.01,20.0,False,4.0
41.0,20.2,False,B,False,m,75.24,20.0,False,8.0
58.0,45.5,False,B,False,f,175.01,20.0,False,6.0
46.0,21.7,False,B,False,f,115.88,20.0,False,8.0
23.0,29.5,False,B,False,f,92.73,20.0,False,13.0
22.0,17.7,False,B,False,f,46.09,20.0,False,5.0
45.0,31.2,False,B,False,f,114.9,20.0,False,9.0
44.0,52.8,False,B,False,m,150.49,20.0,False,6.0
31.0,41.5,False,B,True,f,156.63,20.0,False,10.0
43.0,20.0,False,B,True,f,104.41,20.0,False,3.0
33.0,34.3,False,A,False,f,100.19,5.0,False,7.0
45.0,51.8,False,C,True,f,146.31,0.0,False,12.0
44.0,21.6,False,B,False,m,90.61,20.0,False,1.0
44.0,25.4,False,A,False,m,97.92,5.0,False,10.0
39.0,35.2,False,E,False,m,107.23,15.0,False,6.0
61.0,37.6,False,B,False,f,123.46,20.0,False,2.0
68.0,22.0,False,B,False,f,107.12,20.0,False,12.0
23.0,24.0,False,B,False,f,98.01,20.0,False,10.0
43.0,32.3,False,B,False,m,125.54,20.0,False,8.0
34.0,39.9,False,B,False,m,170.06,20.0,False,11.0
46.0,65.4,False,E,True,m,241.89,0.0,False,12.0
24.0,26.8,False,B,False,f,90.43,20.0,False,5.0
44.0,23.7,False,B,False,m,105.55,20.0,False,4.0
46.0,24.1,False,A,True,f,82.07,5.0,False,4.0
48.0,28.3,False,B,False,f,109.98,20.0,False,2.0
32.0,19.0,False,C,False,m,81.73,10.0,False,9.0
24.0,32.1,False,B,False,f,119.47,20.0,False,6.0
44.0,49.4,False,B,False,f,194.01,20.0,False,2.0
45.0,21.1,False,B,False,f,120.72,20.0,False,5.0
34.0,37.0,False,B,False,f,98.71,20.0,False,4.0
22.0,29.3,False,B,True,m,109.97,20.0,False,6.0
38.0,34.3,False,B,False,f,102.34,20.0,False,2.0
41.0,25.9,True,B,False,m,87.11,20.0,False,2.0
26.0,77.0,False,B,False,m,231.89,20.0,False,7.0
33.0,27.8,False,B,False,m,154.42,20.0,False,6.0
35.0,24.0,False,B,False,f,91.88,20.0,False,5.0
43.0,44.1,True,B,True,f,143.93,20.0,False,19.0
43.0,32.8,False,B,False,f,90.9,20.0,False,9.0
30.0,20.0,False,B,False,m,76.03,20.0,False,10.0
46.0,33.0,False,B,False,m,119.02,20.0,False,8.0
31.0,34.1,False,B,False,m,89.7,20.0,False,9.0
45.0,52.1,False,B,False,m,190.43,20.0,False,2.0
29.0,20.7,False,B,True,f,97.55,20.0,False,12.0
50.0,24.5,False,C,False,f,103.3,10.0,False,3.0
34.0,23.8,False,C,False,f,82.95,10.0,False,6.0
51.0,38.6,False,B,False,f,135.06,20.0,False,6.0
37.0,36.2,False,C,False,f,131.07,0.0,False,11.0
35.0,52.4,False,B,False,m,137.82,20.0,False,3.0
43.0,47.8,False,B,False,f,133.31,20.0,True,16.0
44.0,35.8,False,B,False,f,148.65,20.0,False,3.0
40.0,15.5,False,E,False,m,87.29,15.0,False,4.0
36.0,32.1,True,B,True,f,191.98,20.0,True,19.0
37.0,53.2,False,C,True,m,216.71,0.0,False,8.0
25.0,25.1,False,C,True,f,109.52,10.0,False,4.0
18.0,19.5,False,B,False,m,53.35,20.0,False,7.0
21.0,25.8,False,B,False,f,94.48,20.0,False,4.0
64.0,34.4,True,C,False,f,138.41,0.0,False,7.0
26.0,26.6,False,B,False,f,97.54,20.0,False,7.0
26.0,27.9,False,E,False,m,86.57,15.0,False,5.0
30.0,16.1,False,B,False,m,104.1,20.0,False,10.0
28.0,25.7,False,C,True,f,101.44,10.0,False,11.0
41.0,42.3,False,B,True,f,159.36,20.0,False,23.0
31.0,40.4,False,B,False,f,140.69,20.0,False,7.0
