age,region,gender,monthly_spend,subscriber,tenure
31.0,B,m,121.13,False,23.0
34.0,B,f,118.22,False,4.0
33.0,B,f,109.96,False,8.0
22.0,B,f,77.48,False,7.0
34.0,B,m,82.84,False,5.0
46.0,B,m,130.28,False,16.0
52.0,D,f,100.4,False,4.0
25.0,B,f,114.78,False,8.0
30.0,B,f,140.05,False,13.0
32.0,C,m,149.07,False,6.0
34.0,D,f,88.28,False,17.0
27.0,B,f,60.53,False,2.0
50.0,B,f,103.08,False,1.0
43.0,B,f,126.38,False,1.0
61.0,C,f,146.19,True,13.0
31.0,A,f,193.01,False,3.0
49.0,C,f,152.16,True,21.0
47.0,B,m,147.08,False,1.0
20.0,B,f,97.01,True,18.0
40.0,B,f,100.33,False,1.0
21.0,A,f,65.58,False,6.0
34.0,B,f,97.17,False,8.0
29.0,B,f,82.01,False,9.0
27.0,B,f,147.75,False,2.0
18.0,B,f,41.4,False,4.0
26.0,B,f,145.15,False,11.0
32.0,D,m,92.33,False,5.0
42.0,C,m,88.54,False,3.0
56.0,B,f,135.86,False,4.0
39.0,C,f,128.14,False,6.0
33.0,B,f,135.94,False,2.0
31.0,B,f,113.82,False,3.0
37.0,B,f,192.95,False,22.0
36.0,B,f,101.69,False,6.0
39.0,B,f,140.07,False,28.0
40.0,E,f,100.83,False,3.0
36.0,B,f,129.73,False,3.0
27.0,C,m,71.27,False,2.0
27.0,B,m,58.82,False,1.0
37.0,A,f,84.66,False,5.0
34.0,E,f,148.61,True,14.0
25.0,B,m,238.67,False,6.0
31.0,A,m,112.08,True,13.0
57.0,B,m,121.21,False,2.0
60.0,C,f,116.28,False,8.0
44.0,B,f,99.69,False,5.0
26.0,E,f,114.37,True,16.0
41.0,B,m,193.96,False,12.0
36.0,B,f,78.16,False,4.0
37.0,B,f,136.14,False,6.0
30.0,A,f,123.37,False,17.0
32.0,B,m,83.23,False,2.0
29.0,B,m,108.78,False,5.0
28.0,B,m,65.3,False,9.0
35.0,C,m,225.81,True,17.0
23.0,B,f,75.91,False,4.0
18.0,B,m,63.35,False,2.0
20.0,C,m,60.25,False,9.0
35.0,B,f,101.93,False,2.0
35.0,A,m,102.41,False,4.0
53.0,B,f,159.52,False,10.0
33.0,B,f,100.51,False,8.0
27.0,B,m,88.04,False,5.0
28.0,C,f,128.2,False,2.0
41.0,C,f,111.42,False,9.0
23.0,B,f,117.18,False,2.0
55.0,E,f,128.26,False,22.0
44.0,B,f,95.48,False,9.0
29.0,A,f,114.5,False,1.0
36.0,B,f,87.4,False,10.0
56.0,A,f,136.7,False,6.0
40.0,B,m,151.29,False,1.0
34.0,B,f,117.03,False,4.0
37.0,B,f,136.38,False,2.0
39.0,B,m,127.0,False,7.0
32.0,B,f,339.96,False,2.0
40.0,B,f,134.04,False,10.0
23.0,A,m,91.61,False,20.0
44.0,B,f,113.2,False,17.0
34.0,C,f,117.93,False,11.0
30.0,C,f,115.43,False,5.0
57.0,B,f,131.68,False,8.0
30.0,B,m,107.34,False,9.0
30.0,B,f,99.01,False,5.0
28.0,B,f,220.32,False,5.0
51.0,B,f,183.35,False,7.0
40.0,B,f,263.18,False,44.0
28.0,D,m,74.21,False,14.0
55.0,B,m,130.69,True,18.0
62.0,A,f,127.05,False,8.0
19.0,B,m,123.55,False,6.0
33.0,B,f,97.63,False,6.0
39.0,B,m,133.2,False,9.0
32.0,B,f,83.62,False,2.0
46.0,B,m,102.82,False,8.0
41.0,B,f,110.05,False,6.0
52.0,B,m,105.59,False,1.0
24.0,B,f,101.59,False,22.0
37.0,A,f,124.97,False,3.0
43.0,B,m,111.5,False,2.0
31.0,B,f,65.95,False,4.0
32.0,B,f,108.37,False,9.0
27.0,A,m,90.66,False,6.0
37.0,E,f,112.06,False,6.0
24.0,B,f,62.32,False,8.0
42.0,A,f,111.27,False,7.0
33.0,C,m,216.52,False,7.0
46.0,B,f,82.52,False,1.0
52.0,D,f,262.11,False,38.0
34.0,B,f,108.63,False,7.0
32.0,B,f,87.17,False,9.0
32.0,A,m,56.26,False,3.0
42.0,B,f,117.05,False,2.0
36.0,B,f,95.67,False,2.0
40.0,B,f,85.62,False,2.0
27.0,B,f,134.33,False,1.0
25.0,B,f,113.06,False,10.0
37.0,C,m,108.6,False,7.0
35.0,A,f,145.41,False,1.0
28.0,C,m,102.94,False,4.0
32.0,B,f,146.73,False,4.0
34.0,B,f,170.48,False,23.0
19.0,B,f,98.18,False,2.0
24.0,E,f,87.9,False,6.0
55.0,D,f,115.57,False,1.0
28.0,B,m,96.24,False,12.0
42.0,B,f,99.97,False,8.0
46.0,A,m,132.74,False,3.0
27.0,B,f,77.42,False,6.0
31.0,B,f,111.66,False,2.0
44.0,A,f,101.52,False,2.0
41.0,A,f,91.08,False,6.0
23.0,B,f,83.37,False,7.0
20.0,E,f,87.35,False,8.0
44.0,B,f,99.44,False,2.0
36.0,B,f,102.21,False,3.0
26.0,E,f,84.47,False,6.0
47.0,B,f,101.77,False,1.0
27.0,E,f,56.16,False,1.0
48.0,B,f,101.58,False,5.0
33.0,B,f,92.12,False,6.0
28.0,B,m,50.92,False,6.0
45.0,A,f,186.05,False,5.0
43.0,B,f,60.07,False,3.0
37.0,E,f,119.17,False,3.0
38.0,B,m,118.29,False,3.0
71.0,B,m,110.16,False,16.0
43.0,B,f,105.04,False,2.0
23.0,B,m,48.96,False,1.0
36.0,A,f,175.24,False,9.0
26.0,D,m,72.03,False,4.0
22.0,B,f,84.87,False,5.0
47.0,B,f,145.9,False,1.0
38.0,B,f,101.95,False,3.0
25.0,B,m,83.46,False,11.0
47.0,B,m,117.7,False,4.0
29.0,B,f,100.17,False,4.0
39.0,B,f,129.67,False,12.0
20.0,A,f,54.88,False,2.0
27.0,C,f,115.75,False,9.0
40.0,B,m,84.45,False,8.0
34.0,A,f,186.25,True,25.0
35.0,B,f,84.34,False,3.0
31.0,B,f,138.51,True,16.0
32.0,B,f,87.42,False,11.0
25.0,B,m,44.71,False,4.0
52.0,A,m,187.4,False,1.0
40.0,B,f,117.37,False,7.0
47.0,B,m,111.84,False,23.0
24.0,B,m,45.99,False,2.0
38.0,B,f,164.04,False,11.0
31.0,B,f,136.99,False,1.0
34.0,A,f,89.08,False,1.0
32.0,B,f,66.91,False,5.0
30.0,E,f,102.88,False,10.0
35.0,B,m,109.25,False,1.0
23.0,B,f,53.4,False,6.0
32.0,E,f,134.35,False,4.0
39.0,B,f,99.6,False,5.0
40.0,B,m,106.13,False,9.0
43.0,B,f,68.21,False,3.0
26.0,B,m,128.63,False,11.0
31.0,B,f,125.31,False,2.0
41.0,E,m,79.81,False,5.0
42.0,B,f,110.13,False,5.0
18.0,B,f,121.78,False,14.0
38.0,B,f,115.77,False,9.0
41.0,A,f,91.98,False,16.0
47.0,A,f,154.95,True,15.0
22.0,B,f,62.14,False,12.0
43.0,B,f,144.41,False,13.0
30.0,C,f,54.85,False,1.0
33.0,B,f,110.56,False,1.0
29.0,B,f,110.01,False,7.0
57.0,B,m,105.85,False,4.0
20.0,B,m,122.88,False,12.0
26.0,B,f,106.38,False,13.0
25.0,E,f,189.95,False,16.0
36.0,B,f,121.7,False,9.0
27.0,E,m,77.01,False,5.0
24.0,B,f,77.51,False,4.0
38.0,B,f,142.56,False,3.0
52.0,B,f,91.11,False,2.0
46.0,B,f,108.42,False,9.0
59.0,E,f,109.59,False,10.0
43.0,B,f,111.68,False,5.0
23.0,B,m,81.47,True,13.0
34.0,D,f,102.09,False,9.0
24.0,B,f,105.02,False,9.0
30.0,B,f,101.8,False,3.0
31.0,A,f,122.36,False,1.0
37.0,B,f,85.81,False,7.0
48.0,D,f,139.26,False,8.0
44.0,B,m,122.5,False,5.0
33.0,B,m,151.11,False,4.0
35.0,A,f,71.73,False,3.0
48.0,B,f,100.28,False,4.0
53.0,C,f,72.25,False,4.0
28.0,B,f,134.53,False,2.0
32.0,B,f,190.23,False,8.0
20.0,B,m,83.21,False,6.0
29.0,E,f,87.01,False,8.0
52.0,B,f,152.24,True,16.0
31.0,B,f,98.36,False,19.0
33.0,B,f,106.89,False,16.0
37.0,B,f,95.86,False,1.0
39.0,D,f,119.27,False,5.0
45.0,B,f,110.47,False,7.0
46.0,B,f,96.39,False,2.0
60.0,A,f,105.66,False,2.0
48.0,B,f,152.12,False,7.0
52.0,B,f,213.19,False,2.0
33.0,B,m,64.9,False,8.0
35.0,E,f,131.74,True,17.0
36.0,B,f,174.0,False,10.0
53.0,B,f,128.7,False,23.0
29.0,A,f,87.53,False,4.0
48.0,E,f,154.47,False,1.0
30.0,A,m,338.63,False,39.0
18.0,E,f,114.87,True,14.0
25.0,C,f,89.07,False,11.0
30.0,B,f,77.79,False,6.0
20.0,B,f,100.25,True,17.0
46.0,E,m,133.06,True,16.0
57.0,B,m,113.54,False,2.0
36.0,B,f,56.01,False,1.0
26.0,B,f,114.04,False,1.0
37.0,B,m,88.65,False,12.0
33.0,B,f,88.92,False,14.0
47.0,B,f,92.61,False,5.0
54.0,A,f,95.41,False,12.0
35.0,C,f,94.56,False,6.0
37.0,B,f,117.07,False,7.0
34.0,B,f,115.39,False,3.0
35.0,B,m,75.18,False,3.0
30.0,C,f,157.0,False,3.0
40.0,B,f,101.58,False,2.0
39.0,B,f,213.19,False,2.0
32.0,A,m,160.64,True,19.0
37.0,C,f,191.38,False,4.0
32.0,B,f,78.02,False,2.0
51.0,B,m,119.39,False,1.0
38.0,B,m,82.49,False,11.0
34.0,D,f,88.75,False,7.0
48.0,B,m,95.93,False,2.0
36.0,B,m,144.13,False,4.0
24.0,B,f,105.53,False,18.0
37.0,E,f,80.53,False,6.0
40.0,B,m,146.75,False,13.0
54.0,B,f,159.12,False,7.0
32.0,E,f,79.37,False,11.0
30.0,B,m,127.93,False,4.0
37.0,A,m,86.13,False,4.0
26.0,B,m,105.66,False,10.0
34.0,B,f,153.39,False,4.0
46.0,B,f,116.26,False,21.0
25.0,B,f,126.53,False,11.0
39.0,A,f,103.07,False,18.0
43.0,E,f,117.17,False,3.0
41.0,B,f,114.6,False,8.0
32.0,B,f,100.62,False,6.0
31.0,B,f,95.99,False,11.0
40.0,B,m,109.58,False,7.0
43.0,B,f,114.08,False,2.0
48.0,B,f,110.35,False,11.0
25.0,B,f,44.69,False,2.0
49.0,A,f,143.2,True,17.0
30.0,B,f,182.2,False,3.0
29.0,B,f,100.27,False,11.0
49.0,E,m,103.79,False,1.0
38.0,B,f,125.85,False,6.0
23.0,B,f,65.89,False,8.0
43.0,E,f,121.75,False,2.0
42.0,B,f,92.22,False,2.0
27.0,B,f,76.78,False,7.0
29.0,A,f,126.12,False,13.0
18.0,D,m,170.1,False,6.0
23.0,E,f,135.76,False,23.0
34.0,A,m,156.39,False,7.0
50.0,E,m,163.39,False,3.0
34.0,B,f,107.56,False,9.0
45.0,B,f,163.06,False,4.0
41.0,D,f,108.25,False,12.0
36.0,B,f,117.77,False,6.0
41.0,A,f,95.78,False,4.0
33.0,B,f,82.52,False,16.0
34.0,B,f,88.91,False,8.0
37.0,B,f,105.17,False,13.0
35.0,E,f,81.54,False,6.0
37.0,E,m,121.6,False,15.0
29.0,B,f,93.25,False,17.0
41.0,E,f,178.66,False,5.0
27.0,A,f,153.83,False,10.0
35.0,B,f,109.9,False,10.0
45.0,B,f,102.09,False,5.0
38.0,A,m,98.4,False,5.0
23.0,A,m,212.09,False,7.0
33.0,B,m,80.73,False,3.0
39.0,B,m,135.12,False,25.0
23.0,B,m,51.81,False,1.0
42.0,B,m,114.45,False,4.0
44.0,B,m,167.42,True,28.0
40.0,B,f,116.52,False,11.0
50.0,B,m,144.92,False,4.0
57.0,B,f,108.5,False,10.0
18.0,B,m,56.48,False,18.0
37.0,B,f,120.51,False,5.0
31.0,B,m,142.16,False,5.0
40.0,A,f,118.35,False,4.0
24.0,B,f,79.89,False,8.0
37.0,B,m,100.25,False,5.0
27.0,B,f,85.29,False,13.0
32.0,B,m,114.43,False,1.0
32.0,E,f,83.31,False,3.0
34.0,A,m,82.09,False,16.0
22.0,B,f,43.48,False,8.0
30.0,B,f,121.66,False,1.0
46.0,B,f,145.39,False,3.0
43.0,B,f,110.06,False,7.0
22.0,B,f,143.12,False,24.0
18.0,B,f,41.95,False,10.0
22.0,B,f,78.55,False,4.0
54.0,B,m,112.91,False,11.0
48.0,B,f,119.09,False,2.0
24.0,B,f,71.36,False,15.0
45.0,D,m,91.48,False,4.0
26.0,D,f,179.84,False,9.0
26.0,E,m,68.52,False,9.0
28.0,E,f,85.09,False,1.0
41.0,B,f,121.97,False,4.0
28.0,A,f,123.49,False,28.0
38.0,E,f,101.45,False,8.0
55.0,A,f,150.74,False,2.0
43.0,B,m,207.5,False,3.0
33.0,B,m,73.24,False,6.0
29.0,B,f,63.24,False,3.0
45.0,E,m,138.06,True,22.0
30.0,A,f,77.55,False,7.0
47.0,B,f,124.24,False,6.0
52.0,B,f,145.48,False,6.0
37.0,B,f,143.59,False,9.0
26.0,A,f,100.11,False,1.0
44.0,B,f,152.74,False,5.0
40.0,B,f,102.43,False,5.0
31.0,A,m,107.03,False,7.0
26.0,D,f,68.44,False,4.0
60.0,C,m,83.97,False,5.0
34.0,B,f,73.24,False,6.0
31.0,B,f,86.7,False,8.0
47.0,B,m,107.43,False,9.0
37.0,E,m,104.0,False,1.0
32.0,B,f,175.62,False,3.0
24.0,E,f,62.91,False,3.0
27.0,B,m,114.94,False,9.0
27.0,B,f,72.49,False,3.0
43.0,E,m,85.4,False,1.0
38.0,B,f,145.33,False,7.0
37.0,B,f,102.25,False,7.0
25.0,A,m,50.61,False,2.0
32.0,E,f,85.36,False,6.0
29.0,E,f,63.77,False,4.0
38.0,B,f,149.16,True,16.0
34.0,B,m,105.79,False,1.0
35.0,C,f,92.9,False,1.0
43.0,B,f,125.07,False,3.0
44.0,B,f,112.6,False,6.0
37.0,B,m,95.67,False,10.0
34.0,B,m,110.34,False,4.0
21.0,B,f,61.89,False,3.0
28.0,A,f,86.14,False,10.0
34.0,B,m,72.6,False,1.0
37.0,A,f,188.06,False,4.0
46.0,B,m,97.32,False,6.0
25.0,B,f,126.66,False,8.0
50.0,B,f,157.82,False,3.0
45.0,B,f,157.59,True,14.0
34.0,B,f,126.27,False,7.0
29.0,A,f,92.07,False,12.0
47.0,B,f,96.42,False,2.0
31.0,B,m,93.51,False,4.0
55.0,B,f,121.61,False,2.0
40.0,B,f,183.7,False,22.0
44.0,B,m,106.76,False,2.0
25.0,B,f,101.09,True,17.0
33.0,B,f,82.99,False,2.0
25.0,B,f,49.79,False,13.0
42.0,B,m,143.53,True,15.0
28.0,D,f,102.91,False,2.0
34.0,B,m,114.25,True,13.0
40.0,E,m,84.79,False,9.0
30.0,E,f,81.69,False,7.0
35.0,B,m,90.25,False,9.0
29.0,D,f,77.51,False,6.0
36.0,B,m,130.7,False,11.0
18.0,B,f,72.5,False,21.0
22.0,B,f,51.64,False,7.0
42.0,B,f,84.32,False,10.0
53.0,E,f,103.39,False,6.0
32.0,B,f,85.69,False,4.0
34.0,E,f,117.87,False,2.0
49.0,B,f,192.07,False,2.0
47.0,B,m,109.18,False,7.0
33.0,B,m,78.8,False,1.0
48.0,C,f,114.83,False,4.0
46.0,B,f,125.63,False,7.0
51.0,B,f,120.62,False,11.0
48.0,A,f,100.01,False,5.0
81.0,B,f,215.2,False,6.0
36.0,A,f,120.48,False,6.0
62.0,B,f,125.48,False,4.0
28.0,B,f,94.12,False,6.0
37.0,B,f,95.65,False,4.0
36.0,B,f,215.77,True,18.0
40.0,E,f,112.27,True,14.0
33.0,B,m,102.83,False,2.0
30.0,B,f,73.63,False,2.0
35.0,B,m,89.19,False,4.0
22.0,B,f,81.63,False,11.0
50.0,B,m,108.54,False,7.0
36.0,B,m,149.53,False,29.0
25.0,B,f,89.76,False,6.0
45.0,B,f,161.24,False,19.0
47.0,B,f,110.28,False,4.0
50.0,B,f,150.9,True,13.0
33.0,E,m,92.8,False,12.0
28.0,B,f,210.26,False,1.0
28.0,C,m,59.36,False,3.0
48.0,C,f,65.94,False,4.0
18.0,B,f,124.63,False,4.0
39.0,E,m,132.07,False,9.0
43.0,B,m,176.11,False,5.0
23.0,A,f,52.08,False,3.0
29.0,B,f,109.03,False,11.0
28.0,D,f,134.43,True,19.0
37.0,B,f,66.85,False,4.0
62.0,E,f,113.12,False,7.0
31.0,B,f,101.52,False,13.0
40.0,B,m,77.84,False,1.0
30.0,E,f,82.99,False,10.0
24.0,B,m,48.23,False,5.0
52.0,E,m,172.99,False,2.0
50.0,B,f,113.53,False,1.0
33.0,B,m,80.69,False,2.0
32.0,B,f,71.54,False,6.0
51.0,B,f,104.2,False,7.0
33.0,B,f,73.44,False,5.0
46.0,B,f,152.52,False,10.0
52.0,A,f,122.39,False,3.0
41.0,A,f,89.5,False,3.0
69.0,B,f,111.01,False,8.0
49.0,B,f,131.45,False,3.0
32.0,A,f,116.48,True,20.0
34.0,A,m,99.17,False,3.0
25.0,A,f,74.91,False,9.0
53.0,C,m,102.28,False,13.0
31.0,B,m,119.59,False,5.0
44.0,B,f,116.51,False,2.0
22.0,A,f,73.66,False,12.0
34.0,B,f,68.6,False,11.0
25.0,E,m,120.49,False,28.0
31.0,B,m,106.5,False,3.0
44.0,B,f,129.7,True,17.0
35.0,B,m,68.84,False,4.0
34.0,D,m,114.86,False,19.0
26.0,B,f,185.1,False,3.0
49.0,C,f,120.4,False,15.0
39.0,B,f,114.37,False,11.0
42.0,E,m,91.0,False,1.0
39.0,B,m,99.62,False,2.0
44.0,B,f,97.26,False,1.0
44.0,E,m,159.4,False,9.0
43.0,B,m,103.29,False,9.0
30.0,B,f,181.02,False,3.0
47.0,A,f,119.71,False,3.0
30.0,B,m,87.24,False,3.0
38.0,B,f,151.83,False,8.0
27.0,B,f,79.1,True,15.0
46.0,B,f,110.92,False,9.0
42.0,E,f,96.72,False,1.0
33.0,B,f,100.86,False,7.0
30.0,B,f,128.99,True,24.0
46.0,B,f,127.53,False,8.0
26.0,C,m,76.47,False,2.0
29.0,B,f,88.5,False,6.0
37.0,B,m,86.94,False,11.0
49.0,B,f,113.6,False,6.0
29.0,C,m,83.48,False,7.0
31.0,E,f,105.59,False,3.0
53.0,B,f,110.42,False,8.0
33.0,A,f,105.57,False,3.0
39.0,D,m,99.36,False,6.0
38.0,B,m,83.05,False,9.0
36.0,B,m,74.68,False,8.0
37.0,B,f,86.92,False,3.0
32.0,B,m,67.54,False,8.0
76.0,B,f,101.96,False,6.0
48.0,B,m,178.09,False,4.0
46.0,A,m,100.5,False,4.0
34.0,A,f,123.8,False,2.0
32.0,B,m,82.6,False,2.0
39.0,E,f,98.73,False,7.0
22.0,B,m,163.57,False,23.0
42.0,E,f,108.06,False,1.0
39.0,B,f,104.15,False,3.0
47.0,B,m,129.18,False,3.0
36.0,B,m,140.83,False,5.0
45.0,B,f,146.05,False,1.0
36.0,B,f,61.82,False,1.0
29.0,E,m,74.87,False,5.0
38.0,B,m,69.78,False,2.0
53.0,B,m,100.37,False,3.0
39.0,B,m,118.33,False,2.0
52.0,C,m,103.12,False,8.0
58.0,D,f,141.74,False,3.0
41.0,E,f,114.5,False,10.0
37.0,B,m,94.1,False,3.0
34.0,B,f,121.35,True,14.0
38.0,A,m,111.01,True,17.0
28.0,B,f,71.37,False,4.0
52.0,B,f,160.84,False,4.0
46.0,B,f,101.81,False,1.0
39.0,B,m,64.74,False,1.0
23.0,B,f,97.95,False,2.0
37.0,B,f,134.58,False,1.0
41.0,B,f,137.63,False,4.0
43.0,C,f,94.18,False,4.0
31.0,E,f,97.56,False,3.0
44.0,B,m,162.0,False,4.0
18.0,B,f,166.71,False,4.0
29.0,B,f,67.81,False,6.0
36.0,D,f,108.76,False,14.0
29.0,B,f,124.47,False,10.0
22.0,B,m,48.56,False,1.0
34.0,B,m,251.93,True,17.0
47.0,B,f,108.08,False,15.0
23.0,B,m,106.58,False,7.0
47.0,A,f,117.09,False,1.0
40.0,B,f,141.4,False,3.0
62.0,B,f,117.41,False,1.0
48.0,B,m,164.47,False,20.0
34.0,B,m,112.14,False,5.0
28.0,B,m,106.42,False,17.0
23.0,B,f,124.73,False,3.0
31.0,B,f,121.18,False,6.0
52.0,B,f,86.57,False,3.0
53.0,C,f,130.74,False,6.0
42.0,B,m,139.85,False,15.0
61.0,E,m,156.27,True,27.0
30.0,B,f,119.42,False,7.0
56.0,B,f,218.13,False,13.0
38.0,A,f,99.08,False,5.0
20.0,B,m,39.57,False,2.0
68.0,B,m,83.81,False,15.0
18.0,B,m,30.36,False,2.0
30.0,B,f,77.3,False,11.0
32.0,B,f,94.18,False,2.0
24.0,E,m,101.32,True,16.0
36.0,B,m,92.03,False,8.0
23.0,B,m,93.25,False,16.0
21.0,C,f,99.96,False,1.0
28.0,B,m,104.98,False,16.0
33.0,B,f,86.06,False,16.0
52.0,B,f,161.29,False,7.0
34.0,B,m,77.88,False,2.0
21.0,B,f,51.18,False,3.0
30.0,A,f,77.21,False,5.0
43.0,B,m,140.4,False,2.0
18.0,B,f,63.65,True,14.0
35.0,B,f,73.75,False,9.0
43.0,B,f,145.84,False,4.0
36.0,B,m,111.01,False,14.0
30.0,B,m,91.36,False,9.0
39.0,B,f,114.99,False,9.0
18.0,B,m,108.32,True,13.0
23.0,B,m,77.98,False,2.0
40.0,B,f,94.59,False,5.0
34.0,E,f,135.06,True,14.0
45.0,B,m,94.72,False,5.0
47.0,B,m,81.16,False,4.0
43.0,B,f,127.25,False,6.0
31.0,B,m,71.46,False,4.0
37.0,B,f,104.94,False,2.0
32.0,A,f,79.97,False,2.0
37.0,A,m,103.52,True,14.0
29.0,B,m,150.93,False,9.0
26.0,A,f,131.38,False,4.0
30.0,B,f,88.77,False,9.0
34.0,B,f,97.29,False,3.0
71.0,B,f,177.2,False,3.0
38.0,B,m,217.09,False,11.0
44.0,B,f,189.03,False,6.0
56.0,B,f,166.06,False,5.0
27.0,B,m,137.51,True,17.0
33.0,C,f,132.41,False,14.0
33.0,B,f,109.18,False,3.0
29.0,C,m,84.38,False,5.0
37.0,B,m,96.03,False,7.0
28.0,B,f,73.08,False,13.0
26.0,E,f,72.04,False,6.0
45.0,B,f,93.42,False,5.0
18.0,B,m,89.06,False,2.0
40.0,B,f,157.59,False,14.0
54.0,C,m,86.62,False,9.0
32.0,B,m,143.72,False,12.0
30.0,B,m,90.75,False,7.0
46.0,B,f,184.16,True,16.0
47.0,B,m,102.78,False,16.0
38.0,B,m,118.86,False,14.0
47.0,B,f,197.71,False,4.0
31.0,C,m,81.96,False,9.0
23.0,B,m,65.77,False,11.0
53.0,B,f,128.71,False,4.0
37.0,B,f,75.35,False,1.0
41.0,B,f,152.03,False,2.0
39.0,A,f,83.69,False,7.0
30.0,B,m,103.05,False,9.0
38.0,B,f,124.14,False,7.0
18.0,B,f,43.67,False,4.0
26.0,A,f,117.13,False,6.0
66.0,B,m,104.91,False,6.0
47.0,E,m,100.87,False,4.0
53.0,B,f,87.56,False,9.0
24.0,B,m,136.93,False,18.0
30.0,B,m,185.51,False,10.0
42.0,B,f,97.42,False,2.0
40.0,B,f,145.66,False,4.0
46.0,B,f,97.72,False,2.0
30.0,E,m,149.15,False,11.0
30.0,B,m,62.08,False,4.0
38.0,A,f,200.47,False,1.0
48.0,A,m,78.81,False,3.0
43.0,E,f,184.56,False,17.0
31.0,B,m,73.71,False,2.0
51.0,B,f,115.89,False,10.0
29.0,B,m,66.1,False,4.0
25.0,B,m,82.99,False,11.0
41.0,B,m,162.67,False,2.0
69.0,B,f,159.59,False,8.0
54.0,B,f,138.61,False,2.0
33.0,E,f,107.42,False,2.0
33.0,B,f,80.2,False,1.0
47.0,B,f,184.6,False,11.0
38.0,B,f,104.28,False,9.0
53.0,A,f,124.47,False,3.0
42.0,E,f,131.35,False,20.0
43.0,B,m,124.35,False,10.0
26.0,B,f,89.08,False,1.0
22.0,B,f,84.67,False,8.0
23.0,B,f,84.19,False,9.0
31.0,B,f,106.24,False,5.0
38.0,A,f,86.12,False,7.0
47.0,C,f,111.13,False,1.0
27.0,B,m,86.04,False,5.0
31.0,B,f,59.09,False,2.0
51.0,E,m,111.79,False,10.0
25.0,B,m,115.55,False,5.0
38.0,E,f,79.27,False,4.0
21.0,C,f,76.47,False,1.0
44.0,E,f,104.04,False,3.0
38.0,B,f,113.83,False,3.0
26.0,B,f,77.25,False,9.0
30.0,B,f,97.85,False,5.0
42.0,A,f,116.24,False,9.0
49.0,B,f,163.64,False,6.0
31.0,B,m,84.22,False,7.0
40.0,B,f,127.24,False,10.0
23.0,A,m,171.38,False,4.0
33.0,B,m,108.17,False,10.0
18.0,C,m,46.52,False,4.0
42.0,A,m,91.93,False,3.0
52.0,C,f,105.16,False,7.0
31.0,E,f,130.7,False,11.0
37.0,B,f,111.91,False,2.0
28.0,B,f,81.78,False,5.0
30.0,B,f,152.1,False,14.0
23.0,B,m,114.87,False,1.0
49.0,B,f,108.24,False,10.0
26.0,B,f,129.1,False,29.0
25.0,B,f,87.9,False,10.0
33.0,B,f,156.37,True,26.0
42.0,A,m,112.02,False,6.0
49.0,A,m,111.5,False,1.0
37.0,A,f,124.86,False,15.0
45.0,E,f,99.87,False,9.0
22.0,A,f,67.17,False,15.0
26.0,B,f,85.84,False,5.0
39.0,B,m,95.72,False,13.0
38.0,B,f,133.06,False,6.0
18.0,B,f,100.72,False,24.0
60.0,C,f,168.99,False,6.0
45.0,B,f,152.07,True,17.0
36.0,B,f,155.01,False,16.0
28.0,B,f,89.96,False,12.0
23.0,C,f,61.56,False,9.0
43.0,A,f,161.61,False,4.0
25.0,A,f,114.14,False,13.0
34.0,A,f,96.56,False,2.0
26.0,C,f,71.83,False,1.0
44.0,E,f,109.88,False,1.0
38.0,B,f,71.54,False,3.0
30.0,E,m,103.1,False,16.0
51.0,B,f,135.15,False,9.0
37.0,D,f,104.86,False,6.0
30.0,B,f,106.0,False,10.0
49.0,A,f,177.24,False,3.0
22.0,B,m,60.06,False,2.0
46.0,E,f,199.06,False,7.0
49.0,B,f,77.4,False,2.0
33.0,C,f,116.07,False,2.0
43.0,B,f,157.71,False,9.0
20.0,A,m,50.0,False,13.0
23.0,B,f,73.76,False,5.0
25.0,E,f,79.44,False,1.0
45.0,B,m,102.8,False,13.0
31.0,A,f,107.41,False,4.0
69.0,B,m,87.88,False,4.0
38.0,A,m,136.32,False,18.0
28.0,B,m,77.61,False,1.0
31.0,B,f,135.9,False,1.0
31.0,B,f,131.87,False,6.0
44.0,B,m,115.22,False,12.0
50.0,B,f,116.99,False,1.0
57.0,B,f,153.8,False,19.0
20.0,E,f,58.12,False,11.0
42.0,B,f,177.55,False,7.0
22.0,E,f,56.94,False,8.0
49.0,B,m,91.15,False,1.0
23.0,B,f,69.12,False,9.0
45.0,B,f,138.67,False,6.0
33.0,B,m,126.96,False,5.0
22.0,B,f,86.39,False,5.0
47.0,B,f,87.37,False,3.0
34.0,B,m,170.29,False,4.0
32.0,B,f,100.54,False,1.0
40.0,A,f,101.06,False,5.0
41.0,E,f,116.55,False,5.0
39.0,A,f,131.49,False,18.0
27.0,E,m,57.39,False,1.0
35.0,C,f,105.7,False,3.0
28.0,B,f,92.81,False,5.0
33.0,B,f,77.68,False,3.0
39.0,B,f,82.3,False,13.0
42.0,C,f,107.29,False,6.0
40.0,B,f,142.28,False,8.0
41.0,E,f,87.67,False,21.0
41.0,B,f,114.76,False,2.0
43.0,C,f,158.14,False,17.0
41.0,B,f,91.74,False,2.0
64.0,B,f,121.8,False,6.0
35.0,B,m,153.55,False,10.0
35.0,D,f,89.06,False,4.0
45.0,B,f,105.85,False,4.0
18.0,A,f,124.45,False,6.0
45.0,B,f,125.08,False,6.0
41.0,B,f,150.57,False,6.0
31.0,B,f,116.73,False,8.0
